"""MCU""","""LFBK""",46.222599029541016,2.363960027694702,"""Montluçon-Guéret Airport"""
"""LIG""","""LFBL""",45.86280059814453,1.1794400215148926,"""Limoges Airport"""
\N,"""LFBM""",43.911701,-0.5075,"""Mont-de-Marsan (BA 118) Air Base"""
"""NIT""","""LFBN""",46.313477,-0.394529,"""Niort-Souché Airport"""
"""TLS""","""LFBO""",43.629101,1.36382,"""Toulouse-Blagnac Airport"""
"""PUF""","""LFBP""",43.380001068115234,-0.41861099004745483,"""Pau Pyrénées Airport"""
\N,"""LFBR""",43.44889831542969,1.2633299827575684,"""Muret-Lherm Airport"""
"""LDE""","""LFBT""",43.1786994934082,-0.006438999902456999,"""Tarbes-Lourdes-Pyrénées Airport"""
"""ANG""","""LFBU""",45.72919845581055,0.22145600616931915,"""Angoulême-Brie-Champniers Airport"""
"""BVE""","""LFSL""",45.039722,1.485556,"""Brive Souillac Airport"""
"""PGX""","""LFBX""",45.19810104370117,0.815555989742279,"""Périgueux-Bassillac Airport"""
"""BIQ""","""LFBZ""",43.4683333,-1.5311111,"""Biarritz-Anglet-Bayonne Airport"""
"""ZAO""","""LFCC""",44.35139846801758,1.4752800464630127,"""Cahors-Lalbenque Airport"""
\N,"""LFCG""",43.0078010559082,1.1031500101089478,"""Saint-Girons-Antichan Airport"""
\N,"""LFCH""",44.596401,-1.11083,"""Arcachon-La Teste-de-Buch Airport"""
"""LBI""","""LFCI""",43.91389846801758,2.1130599975585938,"""Albi-Le Séquestre Airport"""
"""DCM""","""LFCK""",43.55630111694336,2.289180040359497,"""Castres-Mazamet Airport"""
\N,"""LFCL""",43.58610153198242,1.499169945716858,"""Toulouse-Lasbordes Airport"""
\N,"""LFCM""",43.9893,3.183,"""Millau-Larzac Airfield"""
\N,"""LFCQ""",43.77109909057617,2.0108299255371094,"""Graulhet-Montdragon Airport"""
"""RDZ""","""LFCR""",44.407901763916016,2.4826700687408447,"""Rodez-Marcillac Airport"""
\N,"""LFCU""",45.534698486328125,2.4238901138305664,"""Ussel-Thalamy Airport"""
\N,"""LFCW""",44.39690017700195,0.7588890194892883,"""Villeneuve-sur-Lot Airport"""
"""RYN""","""LFCY""",45.62810134887695,-0.9725000262260437,"""Royan-Médis Airport"""
\N,"""LFCZ""",44.145928,-1.16432,"""Mimizan Airport"""
\N,"""LFDA""",43.70940017700195,-0.245278000831604,"""Aire-sur-l'Adour Airport"""
"""XMW""","""LFDB""",44.025699615478516,1.3780399560928345,"""Montauban Airport"""
\N,"""LFDH""",43.687801,0.601667,"""Auch-Lamothe Airport"""
\N,"""LFDI""",44.982498,-0.134722,"""Libourne-Artigues-de-Lussac Airport"""
\N,"""LFDJ""",43.090599060058594,1.69582998752594,"""Pamiers-Les Pujols Airport"""
\N,"""LFDM""",44.4989013671875,0.20051400363445282,"""Marmande-Virazeil Airport"""
"""RCO""","""LFDN""",45.88779830932617,-0.9830560088157654,"""Rochefort-Saint-Agnant (BA 721) Airport"""
\N,"""LFED""",48.05849838256836,-2.92182993888855,"""Pontivy Airport"""
\N,"""LFEH""",47.480556,2.394167,"""Aubigny-sur-Nère Airport"""
\N,"""LFES""",48.0525016784668,-3.664720058441162,"""Guiscriff Scaer Airport"""
\N,"""LFFI""",47.40810012817383,-1.1775000095367432,"""Ancenis Airport"""
\N,"""LFFN""",48.4297981262207,4.48222017288208,"""Brienne-le-Château Airport"""
"""CMR""","""LFGA""",48.109901428222656,7.359010219573975,"""Colmar-Houssen Airport"""
\N,"""LFGF""",47.005901,4.89342,"""Beaune-Challanges Airport"""
"""DLE""","""LFGJ""",47.042686,5.435063,"""Dole-Tavaux Airport"""
\N,"""LFGK""",47.9921989440918,3.3922200202941895,"""Joigny Airport"""
\N,"""LFGW""",49.122398,5.46905,"""Verdun-Le Rozelier Airfield"""
"""OBS""","""LFHO""",44.544203,4.372192,"""Aubenas-Ardèche Méridional Airport"""
"""LPY""","""LFHP""",45.0806999206543,3.762890100479126,"""Le Puy-Loudes Airport"""
\N,"""LFHQ""",45.07640075683594,2.99360990524292,"""Saint-Flour-Coltines Airport"""
\N,"""LFHS""",46.20090103149414,5.292029857635498,"""Bourg-Ceyzériat Airport"""
\N,"""LFHV""",45.919983,4.634931,"""Villefranche-Tarare Airport"""
\N,"""LFHY""",46.53459930419922,3.423719882965088,"""Moulins-Montbeugny Airport"""
\N,"""LFIF""",43.823299407958984,2.7452800273895264,"""Saint-Affrique-Belmont Airport"""
\N,"""LFIG""",44.177799224853516,2.515000104904175,"""Cassagnes-Bégonhès Airport"""
"""ETZ""","""LFJL""",48.9821014404,6.25131988525,"""Metz-Nancy-Lorraine Airport"""
"""BIA""","""LFKB""",42.55270004272461,9.48373031616211,"""Bastia-Poretta Airport"""
"""CLY""","""LFKC""",42.5244444,8.7930556,"""Calvi-Sainte-Catherine Airport"""
"""FSC""","""LFKF""",41.5005989074707,9.097780227661133,"""Figari Sud-Corse Airport"""
"""AJA""","""LFKJ""",41.92359924316406,8.8029203414917,"""Ajaccio-Napoléon Bonaparte Airport"""
"""PRP""","""LFKO""",41.66059875488281,8.889749526977539,"""Propriano Airport"""
"""SOZ""","""LFKS""",41.924400329589844,9.406000137329102,"""Solenzara (BA 126) Air Base"""
\N,"""LFKT""",42.29359817504883,9.193059921264648,"""Corte Airport"""
"""AUF""","""LFLA""",47.85020065307617,3.497109889984131,"""Auxerre-Branches Airport"""
"""CMF""","""LFLB""",45.638099670410156,5.880229949951172,"""Chambéry-Savoie Airport"""
"""CFE""","""LFLC""",45.7867012024,3.1691699028,"""Clermont-Ferrand Auvergne Airport"""
"""BOU""","""LFLD""",47.058101654052734,2.3702800273895264,"""Bourges Airport"""
\N,"""LFLE""",45.5611000061,5.975759983060001,"""Chambéry-Challes-les-Eaux Airport"""
\N,"""LFLH""",46.82609939575195,4.817629814147949,"""Chalon-Champforgeuil Airport"""
"""QNJ""","""LFLI""",46.1920013428,6.268390178680001,"""Annemasse Airport"""
"""LYS""","""LFLL""",45.725556,5.081111,"""Lyon Saint-Exupéry Airport"""
\N,"""LFLM""",46.295101,4.79577,"""Mâcon-Charnay Airport"""
"""SYT""","""LFLN""",46.412498474121094,4.0132598876953125,"""Saint-Yan Airport"""
"""RNE""","""LFLO""",46.05830001831055,4.001389980316162,"""Roanne-Renaison Airport"""
"""NCY""","""LFLP""",45.9308333,6.1063889,"""Annecy-Haute-Savoie-Mont Blanc Airport"""
"""GNB""","""LFLS""",45.36289978027344,5.329370021820068,"""Grenoble-Isère Airport"""
\N,"""LFLT""",46.352501,2.57049,"""Montluçon-Domérat Airport"""
"""VAF""","""LFLU""",44.9216,4.9699,"""Valence-Chabeuil Airport"""
"""VHY""","""LFLV""",46.169700622558594,3.4037399291992188,"""Vichy-Charmeil Airport"""
"""AUR""","""LFLW""",44.89139938354492,2.4219400882720947,"""Aurillac Airport"""
"""CHR""","""LFLX""",46.860278,1.721111,"""Châteauroux-Déols """"Marcel Dassault"""" Airport"""
"""LYN""","""LFLY""",45.72719955444336,4.944270133972168,"""Lyon-Bron Airport"""
\N,"""LFMA""",43.5056,5.36778,"""Aix-en-Provence (BA 114) Airport"""
\N,"""LFMC""",43.384700775146484,6.387139797210693,"""Le Luc-Le Cannet Airport"""
"""CEQ""","""LFMD""",43.542,6.95348,"""Cannes-Mandelieu Airport"""
"""EBU""","""LFMH""",45.54059982299805,4.296390056610107,"""Saint-Étienne-Bouthéon Airport"""
\N,"""LFMI""",43.522701,4.92384,"""Istres Le Tubé/Istres Air Base (BA 125) Airport"""
"""CCF""","""LFMK""",43.215999603271484,2.3063199520111084,"""Carcassonne Airport"""
"""MRS""","""LFML""",43.439271922,5.22142410278,"""Marseille Provence Airport"""
"""NCE""","""LFMN""",43.6584014893,7.215869903560001,"""Nice-Côte d'Azur Airport"""
"""XOG""","""LFMO""",44.140499114990234,4.866720199584961,"""Orange-Caritat (BA 115) Air Base"""
"""PGF""","""LFMP""",42.74039840698242,2.8706700801849365,"""Perpignan-Rivesaltes (Llabanère) Airport"""
"""CTT""","""LFMQ""",43.252498626708984,5.785190105438232,"""Le Castellet Airport"""
\N,"""LFMS""",44.069698,4.14212,"""Alès-Deaux Airport"""
"""MPL""","""LFMT""",43.57619857788086,3.96301007270813,"""Montpellier-Méditerranée Airport"""
"""BZR""","""LFMU""",43.32350158691406,3.3538999557495117,"""Béziers-Vias Airport"""
"""AVN""","""LFMV""",43.90729904174805,4.901830196380615,"""Avignon-Caumont Airport"""
\N,"""LFMY""",43.60639953613281,5.109250068664551,"""Salon-de-Provence (BA 701) Air Base"""
\N,"""LFMZ""",43.1758,2.73417,"""Lézignan-Corbières Airfield"""
"""MEN""","""LFNB""",44.502102,3.53282,"""Mende-Brenoux Airfield"""
\N,"""LFNH""",44.02980041503906,5.078060150146484,"""Carpentras Airport"""
\N,"""LFOA""",47.053299,2.6325,"""Avord (BA 702) Air Base"""
"""BVA""","""LFOB""",49.45439910888672,2.1127800941467285,"""Paris Beauvais Tillé Airport"""
\N,"""LFOC""",48.058102,1.37662,"""Châteaudun (BA 279) Air Base"""
\N,"""LFOD""",47.256802,-0.115142,"""Saumur-Saint-Florent Airport"""
"""EVX""","""LFOE""",49.02870178222656,1.2198599576950073,"""Évreux-Fauville (BA 105) Air Base"""
"""LEH""","""LFOH""",49.53390121459961,0.08805599808692932,"""Le Havre Octeville Airport"""
"""XAB""","""LFOI""",50.143501,1.831891,"""Abbeville"""
"""ORE""","""LFOJ""",47.9878005981,1.7605600357100002,"""Orléans-Bricy (BA 123) Air Base"""
"""XCR""","""LFOK""",48.7733333333,4.206111111,"""Châlons-Vatry Airport"""
"""URO""","""LFOP""",49.38420104980469,1.1748000383377075,"""Rouen Airport"""
"""TUF""","""LFOT""",47.4322013855,0.727605998516,"""Tours-Val-de-Loire Airport"""
"""CET""","""LFOU""",47.08209991455078,-0.8770639896392822,"""Cholet Le Pontreau Airport"""
"""LVA""","""LFOV""",48.03139877319336,-0.7429860234260559,"""Laval-Entrammes Airport"""
\N,"""LFOZ""",47.8969,2.16333,"""Orléans-Saint-Denis-de-l'Hôtel Airport"""
"""LBG""","""LFPB""",48.969398498535156,2.441390037536621,"""Paris-Le Bourget Airport"""
"""CSF""","""LFPC""",49.253501892089844,2.5191400051116943,"""Creil Air Base"""
"""CDG""","""LFPG""",49.012798,2.55,"""Charles de Gaulle International Airport"""
\N,"""LFPK""",48.83769989013672,3.016119956970215,"""Coulommiers-Voisins Airport"""
\N,"""LFPM""",48.604698181152344,2.6711199283599854,"""Melun-Villaroche Air Base"""
"""TNF""","""LFPN""",48.75189971923828,2.1061899662017822,"""Toussus-le-Noble Airport"""
"""ORY""","""LFPO""",48.7233333,2.3794444,"""Paris-Orly Airport"""
"""POX""","""LFPT""",49.096667,2.040833,"""Pontoise - Cormeilles-en-Vexin Airport"""
"""VIY""","""LFPV""",48.7741667,2.1916667,"""Villacoublay-Vélizy (BA 107) Air Base"""
\N,"""LFQA""",49.20869827270508,4.156579971313477,"""Reims-Prunay Airport"""
\N,"""LFQB""",48.322102,4.0167,"""Troyes-Barberey Airport"""
\N,"""LFQC""",48.593299865722656,6.543459892272949,"""Lunéville-Croismare Airport"""
\N,"""LFQE""",49.226898193359375,5.672220230102539,"""Étain-Rouvres Air Base"""
\N,"""LFQF""",46.96730041503906,4.260570049285889,"""Autun-Bellevue Airport"""
"""NVS""","""LFQG""",47.002601623535156,3.1133298873901367,"""Nevers-Fourchambault Airport"""
\N,"""LFQI""",50.221802,3.15424,"""Cambrai-Épinoy (BA 103) Air Base"""
"""XME""","""LFQJ""",50.31050109863281,4.033120155334473,"""Maubeuge-Élesmes Airport"""
\N,"""LFQM""",47.2066,6.083681,"""Besançon-La Vèze Airport"""
\N,"""LFQP""",48.7680556,7.205,"""Phalsbourg-Bourscheid Air Base"""
"""LIL""","""LFQQ""",50.563332,3.086886,"""Lille-Lesquin Airport"""
"""HZB""","""LFQT""",50.61840057373047,2.642240047454834,"""Merville-Calonne Airport"""
"""XCZ""","""LFQV""",49.78390121459961,4.647079944610596,"""Charleville-Mézières Airport"""
\N,"""LFQW""",47.6376,6.20392,"""Vesoul-Frotey Airport"""
"""BES""","""LFRB""",48.447898864746094,-4.418540000915527,"""Brest Bretagne Airport"""
"""CER""","""LFRC""",49.65010070800781,-1.4702800512313843,"""Cherbourg-Maupertus Airport"""
"""DNR""","""LFRD""",48.58769989013672,-2.0799601078033447,"""Dinard-Pleurtuit-Saint-Malo Airport"""
"""LBY""","""LFRE""",47.289398193359375,-2.3463900089263916,"""La Baule-Escoublac Airport"""
"""GFR""","""LFRF""",48.88309860229492,-1.564170002937317,"""Granville Airport"""
"""DOL""","""LFRG""",49.3652992249,0.154305994511,"""Deauville-Saint-Gatien Airport"""
"""LRT""","""LFRH""",47.76060104370117,-3.440000057220459,"""Lorient South Brittany (Bretagne Sud) Airport"""
"""EDM""","""LFRI""",46.701900482177734,-1.3786300420761108,"""La Roche-sur-Yon Airport"""
"""LDV""","""LFRJ""",48.53030014038086,-4.151639938354492,"""Landivisiau Air Base"""
"""CFR""","""LFRK""",49.173301696777344,-0.44999998807907104,"""Caen-Carpiquet Airport"""
\N,"""LFRL""",48.281700134277344,-4.4450201988220215,"""Lanvéoc-Poulmic Air Base"""
"""LME""","""LFRM""",47.94860076904297,0.20166699588298798,"""Le Mans-Arnage Airport"""
"""RNS""","""LFRN""",48.069499969499994,-1.73478996754,"""Rennes-Saint-Jacques Airport"""
"""LAI""","""LFRO""",48.754398,-3.47166,"""Lannion-Côte de Granit Airport"""
"""UIP""","""LFRQ""",47.974998474121094,-4.167789936065674,"""Quimper-Cornouaille Airport"""
"""NTE""","""LFRS""",47.153198242200006,-1.61073005199,"""Nantes Atlantique Airport"""
"""SBK""","""LFRT""",48.5378,-2.85444,"""Saint-Brieuc-Armor Airport"""
"""MXN""","""LFRU""",48.6031990051,-3.81577992439,"""Morlaix-Ploujean Airport"""
"""VNE""","""LFRV""",47.72330093383789,-2.718559980392456,"""Vannes-Meucon Airport"""
"""SNR""","""LFRZ""",47.3105556,-2.1566667,"""Saint-Nazaire-Montoir Airport"""
"""BSL""","""LFSB""",47.59,7.5291667,"""EuroAirport Basel-Mulhouse-Freiburg Airport"""
\N,"""LFSC""",47.922000885,7.39967012405,"""Colmar-Meyenheim Air Base"""
"""DIJ""","""LFSD""",47.268902,5.09,"""Dijon-Bourgogne Airport"""
"""MZM""","""LFSF""",49.07170104980469,6.131669998168945,"""Metz-Frescaty (BA 128) Air Base"""
"""EPL""","""LFSG""",48.325001,6.06998,"""Épinal-Mirecourt Airport"""
\N,"""LFSH""",48.7943000793,7.81760978699,"""Haguenau Airport"""
\N,"""LFSI""",48.63600158691406,4.899419784545898,"""Saint-Dizier-Robinson (BA 113) Air Base"""
\N,"""LFSM""",47.487,6.79054,"""Montbéliard-Courcelles Airfield"""
"""ENC""","""LFSN""",48.692100524902344,6.230460166931152,"""Nancy-Essey Airport"""
\N,"""LFSO""",48.583099365234375,5.954999923706055,"""Nancy-Ochey (BA 133) Air Base"""
\N,"""LFSP""",46.90399932861328,6.3273701667785645,"""Pontarlier Airport"""
"""RHE""","""LFSR""",49.310001,4.05,"""Reims-Champagne (BA 112) Air Base"""
"""SXB""","""LFST""",48.538299560546875,7.628230094909668,"""Strasbourg Airport"""
\N,"""LFSX""",47.7830556,6.36416667,"""Luxeuil-Saint-Sauveur (BA 116) Air Base"""
\N,"""LFTF""",43.247798919677734,6.126699924468994,"""Cuers-Pierrefeu Airport"""
"""TLN""","""LFTH""",43.0973014832,6.14602994919,"""Toulon-Hyères Airport"""
"""FNI""","""LFTW""",43.75740051269531,4.4163498878479,"""Nîmes-Arles-Camargue Airport"""
"""MQC""","""LFVM""",47.095500946,-56.3802986145,"""Miquelon Airport"""
"""FSP""","""LFVP""",46.762901306152344,-56.173099517822266,"""St Pierre Airport"""
\N,"""LFXA""",45.987301,5.32844,"""Ambérieu Air Base (BA 278)"""
\N,"""LFYD""",48.086299896240234,5.664060115814209,"""Damblain Airport"""
"""PYR""","""LGAD""",37.9207,21.292601,"""Andravida Air Base"""
"""AGQ""","""LGAG""",38.602001,21.3512001,"""Agrinion Air Base"""
"""AXD""","""LGAL""",40.855899810791016,25.956300735473633,"""Dimokritos Airport"""
\N,"""LGAX""",40.651100158691406,22.48870086669922,"""Alexandria Airport"""
"""VOL""","""LGBL""",39.219600677490234,22.794300079345703,"""Nea Anchialos Airport"""
\N,"""LGEL""",38.06380081176758,23.555999755859375,"""Elefsis Airport"""
"""JKH""","""LGHI""",38.34320068359375,26.140600204467773,"""Chios Island National Airport"""
"""IOA""","""LGIO""",39.6963996887207,20.822500228881836,"""Ioannina Airport"""
"""HER""","""LGIR""",35.3396987915,25.180299758900002,"""Heraklion International Nikos Kazantzakis Airport"""
"""KSO""","""LGKA""",40.4463005066,21.2821998596,"""Kastoria National Airport"""
"""KIT""","""LGKC""",36.2742996216,23.0170001984,"""Kithira Airport"""
"""EFL""","""LGKF""",38.12009811401367,20.500499725341797,"""Kefallinia Airport"""
"""KLX""","""LGKL""",37.06829833984375,22.02549934387207,"""Kalamata Airport"""
\N,"""LGKM""",40.972801208496094,24.341400146484375,"""Amigdhaleon Airport"""
"""KGS""","""LGKO""",36.79330062866211,27.091699600219727,"""Kos Airport"""
"""AOK""","""LGKP""",35.4213981628418,27.145999908447266,"""Karpathos Airport"""
"""CFU""","""LGKR""",39.601898193359375,19.911699295043945,"""Ioannis Kapodistrias International Airport"""
"""KSJ""","""LGKS""",35.4213981628,26.909999847399998,"""Kasos Airport"""
"""KVA""","""LGKV""",40.913299560546875,24.619199752807617,"""Alexander the Great International Airport"""
"""KZI""","""LGKZ""",40.28609848022461,21.84079933166504,"""Filippos Airport"""
"""LRS""","""LGLE""",37.184898,26.800301,"""Leros Airport"""
"""LXS""","""LGLM""",39.917098999,25.236299514799995,"""Limnos Airport"""
"""LRA""","""LGLR""",39.650253,22.4655,"""Larisa Airport"""
\N,"""LGMG""",37.98109817504883,23.365400314331055,"""Megara Airport"""
"""JMK""","""LGMK""",37.43510055541992,25.348100662231445,"""Mikonos Airport"""
"""MJT""","""LGMT""",39.0567016602,26.5983009338,"""Mytilene International Airport"""
"""PVK""","""LGPZ""",38.925498962402344,20.765300750732422,"""Aktion National Airport"""
\N,"""LGRD""",36.38309860229492,28.10890007019043,"""Maritsa Airport"""
"""RHO""","""LGRP""",36.405399322509766,28.086200714111328,"""Diagoras Airport"""
"""GPA""","""LGRX""",38.1511,21.4256,"""Araxos Airport"""
"""CHQ""","""LGSA""",35.531700134277344,24.149700164794922,"""Chania International Airport"""
"""JSI""","""LGSK""",39.177101135253906,23.503700256347656,"""Skiathos Island National Airport"""
"""SMI""","""LGSM""",37.689998626708984,26.911699295043945,"""Samos Airport"""
"""SPJ""","""LGSP""",36.973899841308594,22.52630043029785,"""Sparti Airport"""
"""JTR""","""LGSR""",36.399200439453125,25.479299545288086,"""Santorini Airport"""
"""JSH""","""LGST""",35.21609878540039,26.101299285888672,"""Sitia Airport"""
\N,"""LGSV""",39.48,22.7672,"""Stefanovikion Air Base"""
"""SKU""","""LGSY""",38.9676017761,24.4871997833,"""Skiros Airport"""
\N,"""LGTG""",38.339802,23.565001,"""Tanagra Air Base"""
\N,"""LGTL""",35.192001,25.327,"""Kasteli Airport"""
\N,"""LGTP""",37.530601501464844,22.403600692749023,"""Tripolis Airport"""
"""SKG""","""LGTS""",40.51969909667969,22.97089958190918,"""Thessaloniki Macedonia International Airport"""
\N,"""LGTT""",38.1088981628418,23.78380012512207,"""Tatoi Airport"""
"""ZTH""","""LGZA""",37.7509,20.8843,"""Zakynthos International Airport """"Dionysios Solomos"""""""
"""BUD""","""LHBP""",47.42976,19.261093,"""Budapest Liszt Ferenc International Airport"""
"""DEB""","""LHDC""",47.48889923095703,21.615299224853516,"""Debrecen International Airport"""
\N,"""LHKE""",46.91749954223633,19.74920082092285,"""Kecskemét Airport"""
\N,"""LHNY""",47.9838981628418,21.69230079650879,"""Nyíregyháza Airport"""
\N,"""LHOY""",46.30390167236328,18.76919937133789,"""Őcsény Airport"""
\N,"""LHSA""",47.07789993286133,17.968399047851562,"""Szentkirályszabadja Airport"""
\N,"""LHSN""",47.122897,20.2355,"""Szolnok Air Base"""
\N,"""LIBA""",41.541401,15.7181,"""Amendola Air Base"""
"""CRV""","""LIBC""",38.9972,17.0802,"""Crotone Airport"""
"""BRI""","""LIBD""",41.138901,16.760599,"""Bari Karol Wojtyła Airport"""
"""FOG""","""LIBF""",41.432899,15.535,"""Foggia """"Gino Lisa"""" Airport"""
"""TAR""","""LIBG""",40.517502,17.4032,"""Taranto-Grottaglie """"Marcello Arlotta"""" Airport"""
"""LCC""","""LIBN""",40.239201,18.133301,"""Lecce Galatina Air Base"""
"""PSR""","""LIBP""",42.431702,14.1811,"""Pescara International Airport"""
"""BDS""","""LIBR""",40.6576,17.947001,"""Brindisi – Salento Airport"""
\N,"""LIBV""",40.767799,16.9333,"""Gioia Del Colle Air Base"""
"""SUF""","""LICA""",38.905399,16.2423,"""Lamezia Terme Airport"""
"""CTA""","""LICC""",37.466801,15.0664,"""Catania-Fontanarossa Airport"""
"""LMP""","""LICD""",35.497898,12.6181,"""Lampedusa Airport"""
"""PNL""","""LICG""",36.816502,11.9689,"""Pantelleria Airport"""
"""PMO""","""LICJ""",38.175999,13.091,"""Falcone–Borsellino Airport"""
\N,"""LICP""",38.110802,13.3133,"""Palermo-Boccadifalco Airport"""
"""REG""","""LICR""",38.071201,15.6516,"""Reggio Calabria Airport"""
"""TPS""","""LICT""",37.9114,12.488,"""Vincenzo Florio Airport Trapani-Birgi"""
"""NSY""","""LICZ""",37.401699,14.9224,"""Sigonella Navy Air Base"""
"""AHO""","""LIEA""",40.632099,8.29077,"""Alghero-Fertilia Airport"""
"""DCI""","""LIED""",39.354198,8.97248,"""Decimomannu Air Base"""
"""CAG""","""LIEE""",39.251499,9.05428,"""Cagliari Elmas Airport"""
"""OLB""","""LIEO""",40.898701,9.51763,"""Olbia Costa Smeralda Airport"""
"""TTB""","""LIET""",39.9188,9.68298,"""Tortolì Airport"""
\N,"""LIMA""",45.086399,7.60337,"""Torino-Aeritalia Airport"""
\N,"""LIMB""",45.542198,9.20333,"""Milano-Bresso Airfield"""
"""MXP""","""LIMC""",45.6306,8.72811,"""Malpensa International Airport"""
"""BGY""","""LIME""",45.673901,9.70417,"""Il Caravaggio International Airport"""
"""TRN""","""LIMF""",45.200802,7.64963,"""Turin Airport"""
"""ALL""","""LIMG""",44.050598,8.12743,"""Villanova D'Albenga International Airport"""
"""GOA""","""LIMJ""",44.4133,8.8375,"""Genoa Cristoforo Colombo Airport"""
"""LIN""","""LIML""",45.445099,9.27674,"""Milano Linate Airport"""
\N,"""LIMN""",45.529598,8.66922,"""Cameri Air Base [MIL]"""
"""PMF""","""LIMP""",44.824501,10.2964,"""Parma Airport"""
\N,"""LIMS""",44.913102,9.723322,"""Piacenza San Damiano Air Base"""
"""CUF""","""LIMZ""",44.547001,7.62322,"""Cuneo International Airport"""
"""AVB""","""LIPA""",46.031898,12.596503,"""Aviano Air Base"""
"""BZO""","""LIPB""",46.460201,11.3264,"""Bolzano Airport"""
\N,"""LIPC""",44.224201,12.3072,"""Cervia Air Base"""
"""BLQ""","""LIPE""",44.5354,11.2887,"""Bologna Guglielmo Marconi Airport"""
"""TSF""","""LIPH""",45.648399,12.1944,"""Treviso-Sant'Angelo Airport"""
\N,"""LIPI""",45.978699,13.0493,"""Rivolto Air Base"""
"""FRL""","""LIPK""",44.194801,12.0701,"""Forlì Airport"""
\N,"""LIPL""",45.432201,10.2677,"""Ghedi Air Base"""
\N,"""LIPN""",45.472,10.9279,"""Verona-Boscomantico Airport"""
"""VBS""","""LIPO""",45.428902,10.3306,"""Brescia Airport"""
"""TRS""","""LIPQ""",45.827499,13.4722,"""Trieste–Friuli Venezia Giulia Airport"""
"""RMI""","""LIPR""",44.020302,12.6117,"""Federico Fellini International Airport"""
\N,"""LIPS""",45.684898,12.0829,"""Istrana Air Base"""
"""VIC""","""LIPT""",45.573399,11.5295,"""Vicenza Airport"""
"""QPA""","""LIPU""",45.395802,11.8479,"""Padova Airport"""
"""VRN""","""LIPX""",45.395699,10.8885,"""Verona Villafranca Airport"""
"""VCE""","""LIPZ""",45.505299,12.3519,"""Venice Marco Polo Airport"""
"""SAY""","""LIQS""",43.256302,11.255,"""Siena-Ampugnano Airport"""
"""CIA""","""LIRA""",41.7994,12.5949,"""Ciampino–G. B. Pastine International Airport"""
\N,"""LIRE""",41.654499,12.4452,"""Pratica Di Mare Air Base"""
"""FCO""","""LIRF""",41.8002778,12.2388889,"""Leonardo da Vinci–Fiumicino Airport"""
\N,"""LIRG""",41.990299,12.7408,"""Guidonia Air Base"""
"""EBA""","""LIRJ""",42.7603,10.2394,"""Marina Di Campo Airport"""
"""QLT""","""LIRL""",41.5424,12.909,"""Latina Air Base"""
\N,"""LIRM""",41.060799,14.0819,"""Grazzanise Air Base"""
"""NAP""","""LIRN""",40.886002,14.2908,"""Naples International Airport"""
"""PSA""","""LIRP""",43.683899,10.3927,"""Pisa International Airport"""
"""FLR""","""LIRQ""",43.810001,11.2051,"""Peretola Airport"""
"""GRS""","""LIRS""",42.759701,11.0719,"""Grosseto Air Base"""
\N,"""LIRU""",41.9519,12.4989,"""Urbe Airport"""
\N,"""LIRV""",42.430199,12.0642,"""Viterbo Airport"""
"""PEG""","""LIRZ""",43.095901,12.5132,"""Perugia San Francesco d'Assisi – Umbria International Airport"""
\N,"""LJCE""",45.900001525879,15.530200004578,"""Cerklje Airport"""
"""LJU""","""LJLJ""",46.223701,14.4576,"""Ljubljana Jože Pučnik Airport"""
"""MBX""","""LJMB""",46.47990036010742,15.686100006103516,"""Maribor Airport"""
"""POW""","""LJPZ""",45.4734001159668,13.614999771118164,"""Portoroz Airport"""
\N,"""LJSG""",46.47200012207031,15.116999626159668,"""Slovenj Gradec Airport"""
\N,"""LKCS""",48.9463996887207,14.427499771118164,"""České Budějovice Airport"""
\N,"""LKCV""",49.939701080322266,15.381799697875977,"""Čáslav Air Base"""
\N,"""LKHK""",50.253201,15.8452,"""Hradec Králové Airport"""
\N,"""LKHV""",49.84809875488281,13.893500328063965,"""Hořovice Airport"""
\N,"""LKKB""",50.12139892578125,14.543600082397461,"""Kbely Air Base"""
"""UHE""","""LKKU""",49.02939987182617,17.439699172973633,"""Kunovice Airport"""
"""KLV""","""LKKV""",50.202999114990234,12.914999961853027,"""Karlovy Vary International Airport"""
\N,"""LKLN""",49.675201416016,13.274600028992,"""Plzeň-Líně Airport"""
\N,"""LKMH""",50.540199279785156,15.006600379943848,"""Mnichovo Hradiště Airport"""
"""OSR""","""LKMT""",49.6963005065918,18.111099243164062,"""Ostrava Leos Janáček Airport"""
\N,"""LKNA""",49.16579818725586,16.124900817871094,"""Náměšť Air Base"""
"""PED""","""LKPD""",50.01340103149414,15.73859977722168,"""Pardubice Airport"""
\N,"""LKPM""",49.7201,14.1006,"""Pribram Airport"""
"""PRV""","""LKPO""",49.42580032348633,17.404699325561523,"""Přerov Air Base"""
"""PRG""","""LKPR""",50.1008,14.26,"""Václav Havel Airport Prague"""
"""BRQ""","""LKTB""",49.15129852294922,16.694400787353516,"""Brno-Tuřany Airport"""
"""VOD""","""LKVO""",50.216599,14.3958,"""Vodochody Airport"""
"""TLV""","""LLBG""",32.01139831542969,34.88669967651367,"""Ben Gurion International Airport"""
"""BEV""","""LLBS""",31.287000656128,34.722999572754,"""Beersheba (Teyman) Airport"""
\N,"""LLEK""",31.8395004272,34.8218002319,"""Tel Nof Air Base"""
\N,"""LLES""",32.440799713134766,35.0077018737793,"""Ein Shemer Airfield"""
